local_timestamp,plc_event_time_ms,light_barrier,filtered_state,raw_state_at_poll,event_count,events_since_poll,events_not_individually_logged,conveyor_position_increments,pair_travel_time_ms,pair_velocity_mm_per_sec,pair_measurement_valid
2026-08-01T22:31:27.014,917837,6,ON,1,200,2,1,2963378,57,964.9122924804688,1
2026-08-01T22:31:28.417,919263,2,OFF,0,195,1,0,2968777,221,99.5475082397461,1
2026-08-01T22:31:28.576,919346,1,ON,1,206,2,1,2969091,221,0.0,0
2026-08-01T22:31:28.736,919572,1,OFF,0,207,1,0,2969945,221,0.0,0
2026-08-01T22:31:29.216,920045,1,ON,1,208,1,0,2971737,221,0.0,0
2026-08-01T22:31:29.216,920071,2,ON,1,196,1,0,2971834,221,0.0,0
2026-08-01T22:31:29.376,920262,3,OFF,0,221,1,0,2972557,51,0.0,0
2026-08-01T22:31:29.536,920301,3,ON,1,222,1,0,2972706,49,761.2244873046875,1
2026-08-01T22:31:29.536,920351,4,ON,1,242,2,1,2972894,49,761.2244873046875,1
2026-08-01T22:31:29.680,920558,6,OFF,0,201,1,0,2973678,57,964.9122924804688,1
2026-08-01T22:31:29.839,920593,6,ON,1,202,1,0,2973810,57,964.9122924804688,1
2026-08-01T22:31:49.742,940561,1,OFF,0,209,1,0,3049392,6,3666.666748046875,1
2026-08-01T22:31:49.742,940568,2,OFF,0,197,1,0,3049419,6,3666.666748046875,1
2026-08-01T22:31:49.902,940745,1,ON,1,210,1,0,3050089,6,3666.666748046875,1
2026-08-01T22:31:50.060,940854,1,OFF,0,211,1,0,3050501,6,0.0,0
2026-08-01T22:31:50.380,941232,1,ON,1,212,1,0,3051933,6,0.0,0
2026-08-01T22:31:50.524,941276,2,ON,1,198,1,0,3052098,6,0.0,0
2026-08-01T22:31:50.682,941452,3,ON,1,224,2,1,3052765,37,1008.1080932617188,1
2026-08-01T22:31:50.682,941491,4,ON,1,244,2,1,3052912,37,1008.1080932617188,1
2026-08-01T22:31:50.826,941683,6,ON,1,204,2,1,3053640,57,964.9122924804688,1
2026-08-01T22:31:52.089,942922,1,OFF,0,213,1,0,3058330,6,0.0,0
2026-08-01T22:31:52.249,943121,2,OFF,0,199,1,0,3059082,198,111.11111450195312,1
2026-08-01T22:31:52.713,943600,1,ON,1,214,1,0,3060895,198,111.11111450195312,1
2026-08-01T22:31:52.873,943648,2,ON,1,200,1,0,3061078,198,111.11111450195312,1
2026-08-01T22:31:53.033,943906,3,ON,1,226,2,1,3062053,56,666.0714111328125,1
2026-08-01T22:31:53.033,943918,4,OFF,0,245,1,0,3062100,56,666.0714111328125,1
2026-08-01T22:31:53.178,943963,4,ON,1,246,1,0,3062269,56,666.0714111328125,1
2026-08-01T22:31:53.338,944224,6,OFF,0,205,1,0,3063257,57,964.9122924804688,1
2026-08-01T22:31:53.497,944258,6,ON,1,206,1,0,3063387,57,964.9122924804688,1
2026-08-01T22:31:54.743,945580,2,OFF,0,201,1,0,3068391,198,111.11111450195312,1
2026-08-01T22:31:54.903,945770,1,OFF,0,217,3,2,3069110,198,0.0,0
2026-08-01T22:31:55.366,946156,1,ON,1,218,1,0,3070571,198,0.0,0
2026-08-01T22:31:55.366,946182,2,ON,1,202,1,0,3070668,198,0.0,0
2026-08-01T22:31:55.526,946348,3,ON,1,228,2,1,3071298,38,981.5789184570312,1
2026-08-01T22:31:55.526,946389,4,ON,1,248,2,1,3071453,38,981.5789184570312,1
2026-08-01T22:31:55.686,946560,6,OFF,0,207,1,0,3072099,57,964.9122924804688,1
2026-08-01T22:31:55.830,946589,6,ON,1,208,1,0,3072210,57,964.9122924804688,1
2026-08-01T22:31:57.247,948113,1,OFF,0,219,1,0,3077978,2314,0.0,0
2026-08-01T22:31:57.247,948085,2,OFF,0,203,1,0,3077872,2314,0.0,0
2026-08-01T22:31:57.406,948229,1,OFF,0,221,2,1,3078417,2314,0.0,0
2026-08-01T22:31:57.870,948691,1,ON,1,222,1,0,3080165,2314,0.0,0
2026-08-01T22:31:57.870,948693,2,ON,1,204,1,0,3080174,2314,0.0,0
2026-08-01T22:31:58.189,949002,3,ON,1,230,2,1,3081343,62,601.6129150390625,1
2026-08-01T22:31:58.189,949067,4,ON,1,250,2,1,3081589,62,601.6129150390625,1
2026-08-01T22:31:58.494,949341,6,ON,1,210,2,1,3082627,57,964.9122924804688,1
2026-08-01T22:32:00.522,951317,1,OFF,0,223,1,0,3090105,3081,0.0,0
2026-08-01T22:32:00.522,951311,2,OFF,0,205,1,0,3090083,3081,0.0,0
2026-08-01T22:32:00.998,951877,1,ON,1,224,1,0,3092226,3081,0.0,0
2026-08-01T22:32:01.157,951947,2,ON,1,206,1,0,3092491,3081,0.0,0
2026-08-01T22:32:01.318,952181,3,OFF,0,231,1,0,3093376,62,0.0,0
2026-08-01T22:32:01.462,952230,3,ON,1,232,1,0,3093562,64,582.8125,1
2026-08-01T22:32:01.462,952295,4,ON,1,252,2,1,3093807,64,582.8125,1
2026-08-01T22:32:01.621,952492,5,ON,1,76,2,1,3094554,57,0.0,0
2026-08-01T22:32:01.779,952572,6,ON,1,212,2,1,3094856,53,1037.73583984375,1
2026-08-01T22:32:07.111,957948,1,OFF,0,225,1,0,3115205,4,5500.0,1
2026-08-01T22:32:07.111,957953,2,OFF,0,207,1,0,3115224,4,5500.0,1
2026-08-01T22:32:07.270,958152,1,ON,1,226,1,0,3115978,4,5500.0,1
2026-08-01T22:32:07.414,958228,1,OFF,0,227,1,0,3116264,4,0.0,0
2026-08-01T22:32:07.735,958617,1,ON,1,228,1,0,3117738,4,0.0,0
2026-08-01T22:32:08.357,959112,2,ON,1,208,1,0,3119611,4,0.0,0
2026-08-01T22:32:08.516,959392,3,ON,1,234,2,1,3120670,56,666.0714111328125,1
2026-08-01T22:32:08.516,959405,4,OFF,0,253,1,0,3120720,56,666.0714111328125,1
2026-08-01T22:32:08.676,959450,4,ON,1,254,1,0,3120891,56,666.0714111328125,1
2026-08-01T22:32:08.820,959705,6,ON,1,214,2,1,3121855,53,1037.73583984375,1
2026-08-01T22:32:10.402,961282,2,OFF,0,209,1,0,3127824,3053,7.206027030944824,1
2026-08-01T22:32:10.561,961313,1,OFF,0,229,1,0,3127942,3053,0.0,0
2026-08-01T22:32:10.880,961658,1,ON,1,230,1,0,3129248,3053,0.0,0
2026-08-01T22:32:11.183,961949,2,ON,1,210,1,0,3130350,3053,0.0,0
2026-08-01T22:32:11.343,962198,3,OFF,0,235,1,0,3131292,56,0.0,0
2026-08-01T22:32:11.486,962254,3,ON,1,236,1,0,3131503,70,532.8571166992188,1
2026-08-01T22:32:11.486,962324,4,ON,1,256,2,1,3131768,70,532.8571166992188,1
2026-08-01T22:32:11.660,962541,5,ON,1,78,2,1,3132591,53,0.0,0
2026-08-01T22:32:11.805,962612,6,ON,1,216,2,1,3132859,63,873.015869140625,1
2026-08-01T22:32:13.532,964419,2,OFF,0,211,1,0,3139698,3105,7.085346221923828,1
2026-08-01T22:32:13.850,964661,1,ON,1,232,2,1,3140614,3105,0.0,0
2026-08-01T22:32:14.314,965147,1,OFF,0,233,1,0,3142455,3105,0.0,0
2026-08-01T22:32:14.475,965236,1,ON,1,234,1,0,3142792,3105,0.0,0
2026-08-01T22:32:14.618,965421,2,ON,1,212,1,0,3143492,3105,0.0,0
2026-08-01T22:32:14.939,965766,1,OFF,0,235,1,0,3144798,3105,0.0,0
2026-08-01T22:32:15.098,965939,1,ON,1,236,1,0,3145453,3105,0.0,0
2026-08-01T22:32:15.562,966373,3,OFF,0,237,1,0,3147095,70,0.0,0
2026-08-01T22:32:15.721,966480,3,ON,1,238,1,0,3147500,131,284.7328186035156,1
2026-08-01T22:32:15.721,966590,4,ON,1,258,2,1,3147917,131,284.7328186035156,1
2026-08-01T22:32:16.025,966846,5,ON,1,80,2,1,3148886,81,679.0123291015625,1
2026-08-01T22:32:16.025,966895,6,OFF,0,217,1,0,3149070,81,679.0123291015625,1
2026-08-01T22:32:16.185,966943,6,ON,1,218,1,0,3149252,81,679.0123291015625,1
2026-08-01T22:32:18.055,968869,2,OFF,0,213,1,0,3156542,3102,7.092198371887207,1
2026-08-01T22:32:18.214,969021,1,OFF,0,237,1,0,3157118,3102,0.0,0
2026-08-01T22:32:19.941,970733,2,ON,1,214,1,0,3163599,3102,0.0,0
2026-08-01T22:32:20.086,970861,2,OFF,0,215,1,0,3164082,1839,11.96302318572998,1
2026-08-01T22:32:20.246,971027,1,ON,1,238,1,0,3164711,1839,11.96302318572998,1
2026-08-01T22:32:20.246,971011,2,ON,1,216,1,0,3164650,1839,11.96302318572998,1
2026-08-01T22:32:20.406,971223,3,ON,1,240,2,1,3165453,52,717.3076782226562,1
2026-08-01T22:32:20.406,971275,4,ON,1,260,2,1,3165649,52,717.3076782226562,1
2026-08-01T22:32:20.724,971514,6,ON,1,220,2,1,3166555,81,679.0123291015625,1
2026-08-01T22:33:13.591,1024432,2,OFF,0,217,1,0,3366858,1839,11.96302318572998,1
2026-08-01T22:33:13.750,1024572,1,OFF,0,239,1,0,3367388,1839,0.0,0
2026-08-01T22:33:13.911,1024701,2,ON,1,218,1,0,3367875,1839,0.0,0
2026-08-01T22:33:14.070,1024919,1,ON,1,240,1,0,3368700,276,79.71014404296875,1
2026-08-01T22:33:14.070,1024849,2,OFF,0,219,1,0,3368435,276,79.71014404296875,1
2026-08-01T22:33:14.214,1025050,2,ON,1,220,1,0,3369196,276,79.71014404296875,1
2026-08-01T22:33:14.374,1025240,2,OFF,0,221,1,0,3369915,276,79.71014404296875,1
2026-08-01T22:33:14.534,1025294,2,ON,1,222,1,0,3370121,276,79.71014404296875,1
2026-08-01T22:33:14.678,1025529,3,ON,1,242,2,1,3371009,81,460.49383544921875,1
2026-08-01T22:33:14.679,1025547,4,OFF,0,261,1,0,3371077,81,460.49383544921875,1
2026-08-01T22:33:14.838,1025607,4,ON,1,262,1,0,3371305,81,460.49383544921875,1
2026-08-01T22:33:14.999,1025896,6,OFF,0,221,1,0,3372398,81,679.0123291015625,1
2026-08-01T22:33:15.157,1025940,6,ON,1,222,1,0,3372566,81,679.0123291015625,1
2026-08-01T22:33:15.461,1026245,2,OFF,0,223,1,0,3373719,276,79.71014404296875,1
2026-08-01T22:33:15.940,1026808,1,OFF,0,241,1,0,3375850,276,0.0,0
2026-08-01T22:33:16.244,1027030,1,ON,1,242,1,0,3376692,276,0.0,0
2026-08-01T22:33:16.244,1027043,2,ON,1,224,1,0,3376741,276,0.0,0
2026-08-01T22:33:16.402,1027260,2,OFF,0,225,1,0,3377561,451,48.780487060546875,1
2026-08-01T22:33:16.562,1027449,3,ON,1,244,2,1,3378278,90,414.4444580078125,1
2026-08-01T22:33:16.562,1027468,4,OFF,0,263,1,0,3378349,90,414.4444580078125,1
2026-08-01T22:33:16.722,1027538,4,ON,1,264,1,0,3378614,90,414.4444580078125,1
2026-08-01T22:33:16.881,1027726,2,ON,1,226,1,0,3379325,451,48.780487060546875,1
2026-08-01T22:33:17.025,1027930,6,ON,1,224,2,1,3380097,81,679.0123291015625,1
2026-08-01T22:33:17.185,1028000,2,OFF,0,227,1,0,3380362,451,48.780487060546875,1
2026-08-01T22:33:17.345,1028211,2,OFF,0,229,2,1,3381162,451,48.780487060546875,1
2026-08-01T22:33:17.969,1028748,1,OFF,0,243,1,0,3383194,451,0.0,0
2026-08-01T22:33:18.128,1028961,1,ON,1,244,1,0,3384001,451,0.0,0
2026-08-01T22:33:18.432,1029334,1,OFF,0,245,1,0,3385413,451,0.0,0
2026-08-01T22:33:18.432,1029322,2,ON,1,230,1,0,3385366,451,0.0,0
2026-08-01T22:33:18.592,1029430,1,ON,1,246,1,0,3385775,451,0.0,0
2026-08-01T22:33:18.752,1029581,1,OFF,0,247,1,0,3386348,451,0.0,0
2026-08-01T22:33:18.752,1029616,3,ON,1,246,2,1,3386479,70,532.8571166992188,1
2026-08-01T22:33:18.752,1029632,4,OFF,0,265,1,0,3386541,70,532.8571166992188,1
2026-08-01T22:33:18.912,1029687,4,ON,1,266,1,0,3386749,70,532.8571166992188,1
2026-08-01T22:33:19.056,1029841,1,ON,1,248,1,0,3387332,451,0.0,0
2026-08-01T22:33:19.056,1029911,5,ON,1,82,2,1,3387597,49,1122.448974609375,1
2026-08-01T22:33:19.056,1029956,6,OFF,0,225,1,0,3387766,49,1122.448974609375,1
2026-08-01T22:33:19.216,1029999,6,ON,1,226,1,0,3387930,49,1122.448974609375,1
2026-08-01T22:33:27.820,1038648,1,OFF,0,249,1,0,3420668,9045,0.0,0
2026-08-01T22:33:27.820,1038627,2,OFF,0,231,1,0,3420587,9045,0.0,0
2026-08-01T22:33:28.139,1038899,1,ON,1,250,1,0,3421618,9045,0.0,0
2026-08-01T22:33:28.300,1039086,2,ON,1,232,1,0,3422325,9045,0.0,0
2026-08-01T22:33:28.604,1039477,3,ON,1,248,2,1,3423805,96,388.5416564941406,1
2026-08-01T22:33:28.604,1039497,4,OFF,0,267,1,0,3423880,96,388.5416564941406,1
2026-08-01T22:33:28.764,1039569,4,ON,1,268,1,0,3424154,96,388.5416564941406,1
2026-08-01T22:33:29.083,1039942,6,ON,1,228,2,1,3425566,49,1122.448974609375,1
2026-08-01T22:33:30.011,1040923,2,OFF,0,233,1,0,3429279,2274,9.674582481384277,1
2026-08-01T22:33:30.172,1040982,1,OFF,0,251,1,0,3429501,2274,0.0,0
2026-08-01T22:33:30.491,1041334,2,ON,1,234,1,0,3430834,2274,0.0,0
2026-08-01T22:33:30.635,1041434,1,ON,1,252,1,0,3431212,2274,0.0,0
2026-08-01T22:33:30.795,1041681,3,ON,1,250,2,1,3432147,81,460.49383544921875,1
2026-08-01T22:33:30.795,1041699,4,OFF,0,269,1,0,3432215,81,460.49383544921875,1
2026-08-01T22:33:30.954,1041787,1,OFF,0,253,1,0,3432548,2274,0.0,0
2026-08-01T22:33:30.954,1041764,4,ON,1,270,1,0,3432461,81,460.49383544921875,1
2026-08-01T22:33:31.273,1042174,1,ON,1,254,1,0,3434013,2274,0.0,0
2026-08-01T22:33:31.273,1042176,6,ON,1,230,2,1,3434022,49,1122.448974609375,1
2026-08-01T22:33:34.551,1045459,1,OFF,0,255,1,0,3446447,3614,0.0,0
2026-08-01T22:33:34.551,1045402,2,OFF,0,235,1,0,3446232,3614,0.0,0
2026-08-01T22:33:35.015,1045895,2,ON,1,236,1,0,3448099,3614,0.0,0
2026-08-01T22:33:35.174,1046056,1,ON,1,256,1,0,3448707,3614,0.0,0
2026-08-01T22:33:35.335,1046143,1,OFF,0,257,1,0,3449036,3614,0.0,0
2026-08-01T22:33:35.335,1046211,3,ON,1,252,2,1,3449295,66,565.1514892578125,1
2026-08-01T22:33:35.335,1046225,4,OFF,0,271,1,0,3449348,66,565.1514892578125,1
2026-08-01T22:33:35.479,1046277,4,ON,1,272,1,0,3449544,66,565.1514892578125,1
2026-08-01T22:33:35.639,1046523,6,OFF,0,231,1,0,3450476,49,1122.448974609375,1
2026-08-01T22:33:35.797,1046556,1,ON,1,258,1,0,3450600,3614,0.0,0
2026-08-01T22:33:35.797,1046562,6,ON,1,232,1,0,3450622,49,1122.448974609375,1
2026-08-01T22:33:37.052,1047835,2,OFF,0,237,1,0,3455442,1691,13.010053634643555,1
2026-08-01T22:33:37.207,1048003,1,OFF,0,259,1,0,3456078,1691,0.0,0
2026-08-01T22:33:37.367,1048233,1,ON,1,260,1,0,3456947,1691,0.0,0
2026-08-01T22:33:37.512,1048364,2,ON,1,238,1,0,3457443,1691,0.0,0
2026-08-01T22:33:37.670,1048553,3,OFF,0,253,1,0,3458159,66,0.0,0
2026-08-01T22:33:37.830,1048606,3,ON,1,254,1,0,3458359,69,540.5797119140625,1
2026-08-01T22:33:37.830,1048678,4,ON,1,274,2,1,3458633,69,540.5797119140625,1
2026-08-01T22:33:38.132,1048971,6,ON,1,234,2,1,3459742,49,1122.448974609375,1
2026-08-01T22:33:39.541,1050384,2,OFF,0,239,1,0,3465089,2380,9.243697166442871,1
2026-08-01T22:33:40.335,1051172,2,ON,1,240,1,0,3468073,2380,9.243697166442871,1
2026-08-01T22:33:40.638,1051483,3,ON,1,256,2,1,3469249,71,525.3521118164062,1
2026-08-01T22:33:40.638,1051551,4,ON,1,276,2,1,3469507,71,525.3521118164062,1
2026-08-01T22:33:40.957,1051844,6,ON,1,236,2,1,3470616,49,1122.448974609375,1
2026-08-01T22:33:42.521,1053428,2,OFF,0,241,1,0,3476611,2380,9.243697166442871,1
2026-08-01T22:33:42.666,1053447,1,OFF,0,261,1,0,3476683,2380,0.0,0
2026-08-01T22:33:43.145,1053957,1,ON,1,262,1,0,3478614,2380,0.0,0
2026-08-01T22:33:43.145,1053962,2,ON,1,242,1,0,3478633,2380,0.0,0
2026-08-01T22:33:43.466,1054349,3,ON,1,258,2,1,3480097,85,438.8235168457031,1
2026-08-01T22:33:43.466,1054370,4,OFF,0,277,1,0,3480178,85,438.8235168457031,1
2026-08-01T22:33:43.625,1054434,4,ON,1,278,1,0,3480419,85,438.8235168457031,1
2026-08-01T22:33:43.785,1054690,5,ON,1,84,2,1,3481388,49,0.0,0
2026-08-01T22:33:43.945,1054792,6,ON,1,238,2,1,3481774,86,639.534912109375,1
2026-08-01T22:34:00.219,1070987,1,OFF,0,263,1,0,3543076,33,666.6666870117188,1
2026-08-01T22:34:00.219,1071021,2,OFF,0,243,1,0,3543204,33,666.6666870117188,1
2026-08-01T22:34:00.537,1071409,1,ON,1,264,1,0,3544672,33,666.6666870117188,1
2026-08-01T22:34:00.999,1071792,2,ON,1,244,1,0,3546123,33,666.6666870117188,1
2026-08-01T22:34:01.157,1071998,3,ON,1,260,2,1,3546902,43,867.4418334960938,1
2026-08-01T22:34:01.157,1072042,4,ON,1,280,2,1,3547068,43,867.4418334960938,1
2026-08-01T22:34:01.300,1072187,5,ON,1,86,2,1,3547618,86,0.0,0
2026-08-01T22:34:01.475,1072258,6,ON,1,240,2,1,3547887,44,1250.0,1
2026-08-01T22:34:02.094,1072912,2,OFF,0,245,1,0,3550361,33,666.6666870117188,1
2026-08-01T22:34:02.557,1073452,2,ON,1,246,1,0,3552405,33,666.6666870117188,1
2026-08-01T22:34:02.874,1073723,3,ON,1,262,2,1,3553432,57,654.385986328125,1
2026-08-01T22:34:02.874,1073782,4,ON,1,282,2,1,3553654,57,654.385986328125,1
2026-08-01T22:34:03.194,1074043,6,ON,1,242,2,1,3554642,44,1250.0,1
2026-08-01T22:34:03.493,1074333,2,OFF,0,247,1,0,3555741,33,666.6666870117188,1
2026-08-01T22:34:04.594,1075433,1,ON,1,266,2,1,3559904,33,0.0,0
2026-08-01T22:34:04.914,1075823,2,ON,1,248,1,0,3561381,33,0.0,0
2026-08-01T22:34:05.374,1076219,3,ON,1,264,2,1,3562880,73,510.9588928222656,1
2026-08-01T22:34:05.374,1076293,4,ON,1,284,2,1,3563160,73,510.9588928222656,1
2026-08-01T22:34:05.677,1076586,6,ON,1,244,2,1,3564269,44,1250.0,1
2026-08-01T22:34:06.780,1077657,1,OFF,0,267,1,0,3568323,2251,0.0,0
2026-08-01T22:34:06.780,1077627,2,OFF,0,249,1,0,3568208,2251,0.0,0
2026-08-01T22:34:07.244,1078060,1,ON,1,268,1,0,3569847,2251,0.0,0
2026-08-01T22:34:07.244,1078118,2,ON,1,250,1,0,3570068,2251,0.0,0
2026-08-01T22:34:07.403,1078322,3,OFF,0,265,1,0,3570840,73,0.0,0
2026-08-01T22:34:07.563,1078366,3,ON,1,266,1,0,3571006,57,654.385986328125,1
2026-08-01T22:34:07.563,1078425,4,ON,1,286,2,1,3571230,57,654.385986328125,1
2026-08-01T22:34:07.724,1078603,5,ON,1,88,2,1,3571903,44,0.0,0
2026-08-01T22:34:07.883,1078674,6,ON,1,246,2,1,3572171,56,982.1428833007812,1
2026-08-01T22:34:10.243,1081106,1,OFF,0,269,1,0,3581378,3417,0.0,0
2026-08-01T22:34:10.243,1081075,2,OFF,0,251,1,0,3581260,3417,0.0,0
2026-08-01T22:34:10.387,1081181,1,ON,1,270,1,0,3581662,3417,0.0,0
2026-08-01T22:34:10.547,1081322,2,ON,1,252,1,0,3582194,3417,0.0,0
2026-08-01T22:34:11.170,1082045,4,OFF,0,287,1,0,3584931,57,654.385986328125,1
2026-08-01T22:34:11.331,1082103,4,ON,1,288,1,0,3585151,57,654.385986328125,1
2026-08-01T22:34:11.489,1082395,5,OFF,0,89,1,0,3586257,56,0.0,0
2026-08-01T22:34:11.649,1082436,5,ON,1,90,1,0,3586411,91,604.3956298828125,1
2026-08-01T22:34:11.649,1082536,6,ON,1,248,2,1,3586790,91,604.3956298828125,1
2026-08-01T22:34:12.272,1083068,1,OFF,0,271,1,0,3588803,99,222.22222900390625,1
2026-08-01T22:34:12.272,1083168,2,OFF,0,253,1,0,3589183,99,222.22222900390625,1
2026-08-01T22:34:12.731,1083624,2,ON,1,254,1,0,3590909,99,222.22222900390625,1
2026-08-01T22:34:13.048,1083918,1,ON,1,272,1,0,3592022,99,222.22222900390625,1
2026-08-01T22:34:13.671,1084505,3,OFF,0,267,1,0,3594243,57,0.0,0
2026-08-01T22:34:13.831,1084653,3,ON,1,268,1,0,3594804,185,201.6216278076172,1
2026-08-01T22:34:13.831,1084691,4,OFF,0,289,1,0,3594947,185,201.6216278076172,1
2026-08-01T22:34:13.991,1084810,4,ON,1,290,1,0,3595398,185,201.6216278076172,1
2026-08-01T22:34:14.452,1085324,6,ON,1,250,2,1,3597343,91,604.3956298828125,1
2026-08-01T22:34:15.699,1086529,1,OFF,0,273,1,0,3601905,18,1222.22216796875,1
2026-08-01T22:34:15.699,1086548,2,OFF,0,255,1,0,3601976,18,1222.22216796875,1
2026-08-01T22:34:15.859,1086647,1,ON,1,274,1,0,3602350,18,1222.22216796875,1
2026-08-01T22:34:16.019,1086823,2,ON,1,256,1,0,3603017,18,1222.22216796875,1
2026-08-01T22:34:16.324,1087194,3,ON,1,270,2,1,3604422,83,449.3975830078125,1
2026-08-01T22:34:16.324,1087211,4,OFF,0,291,1,0,3604485,83,449.3975830078125,1
2026-08-01T22:34:16.483,1087274,4,ON,1,292,1,0,3604724,83,449.3975830078125,1
2026-08-01T22:34:16.784,1087623,6,ON,1,252,2,1,3606046,91,604.3956298828125,1
2026-08-01T22:34:18.209,1089080,1,OFF,0,275,1,0,3611560,18,0.0,0
2026-08-01T22:34:18.209,1089043,2,OFF,0,257,1,0,3611420,18,0.0,0
2026-08-01T22:34:18.688,1089496,1,ON,1,276,1,0,3613134,18,0.0,0
2026-08-01T22:34:18.688,1089591,2,ON,1,258,1,0,3613495,18,0.0,0
2026-08-01T22:34:19.005,1089888,3,OFF,0,271,1,0,3614618,83,0.0,0
2026-08-01T22:34:19.165,1089956,3,ON,1,272,1,0,3614875,85,438.8235168457031,1
2026-08-01T22:34:19.165,1090037,4,ON,1,294,2,1,3615182,85,438.8235168457031,1
2026-08-01T22:34:19.486,1090270,5,ON,1,92,2,1,3616065,59,932.203369140625,1
2026-08-01T22:34:19.487,1090356,6,ON,1,254,2,1,3616390,59,932.203369140625,1
2026-08-01T22:34:38.309,1109207,1,OFF,0,277,1,0,3687744,21,1047.6190185546875,1
2026-08-01T22:34:38.309,1109229,2,OFF,0,259,1,0,3687828,21,1047.6190185546875,1
2026-08-01T22:34:38.789,1109635,1,ON,1,278,1,0,3689364,21,1047.6190185546875,1
2026-08-01T22:34:38.789,1109656,2,ON,1,260,1,0,3689444,21,1047.6190185546875,1
2026-08-01T22:34:39.398,1110263,3,ON,1,274,2,1,3691741,93,401.07525634765625,1
2026-08-01T22:34:39.398,1110285,4,OFF,0,295,1,0,3691825,93,401.07525634765625,1
2026-08-01T22:34:39.557,1110354,4,ON,1,296,1,0,3692085,93,401.07525634765625,1
2026-08-01T22:34:39.874,1110692,6,ON,1,256,2,1,3693364,59,932.203369140625,1
2026-08-01T22:34:41.313,1112107,2,OFF,0,261,1,0,3698720,21,1047.6190185546875,1
2026-08-01T22:34:41.473,1112282,1,OFF,0,279,1,0,3699384,21,0.0,0
2026-08-01T22:34:41.473,1112360,2,ON,1,262,1,0,3699678,21,0.0,0
2026-08-01T22:34:41.634,1112547,2,OFF,0,263,1,0,3700387,264,83.33333587646484,1
2026-08-01T22:34:41.776,1112696,1,ON,1,280,1,0,3700951,264,83.33333587646484,1
2026-08-01T22:34:41.938,1112719,2,ON,1,264,1,0,3701038,264,83.33333587646484,1
2026-08-01T22:34:42.401,1113261,3,OFF,0,275,1,0,3703089,93,0.0,0
2026-08-01T22:34:42.561,1113353,3,ON,1,276,1,0,3703438,114,327.1929931640625,1
2026-08-01T22:34:42.561,1113459,4,ON,1,298,2,1,3703839,114,327.1929931640625,1
2026-08-01T22:34:42.880,1113793,6,OFF,0,257,1,0,3705102,59,932.203369140625,1
2026-08-01T22:34:43.025,1113844,6,ON,1,258,1,0,3705295,59,932.203369140625,1
2026-08-01T22:34:44.746,1115612,1,OFF,0,281,1,0,3711987,264,0.0,0
2026-08-01T22:34:44.746,1115577,2,OFF,0,265,1,0,3711856,264,0.0,0
2026-08-01T22:34:45.224,1116015,1,ON,1,282,1,0,3713514,264,0.0,0
2026-08-01T22:34:45.224,1116013,2,ON,1,266,1,0,3713505,264,0.0,0
2026-08-01T22:34:45.527,1116413,3,ON,1,278,2,1,3715019,77,484.41558837890625,1
2026-08-01T22:34:45.527,1116429,4,OFF,0,299,1,0,3715081,77,484.41558837890625,1
2026-08-01T22:34:45.688,1116488,4,ON,1,300,1,0,3715303,77,484.41558837890625,1
2026-08-01T22:34:45.847,1116712,5,ON,1,94,2,1,3716151,69,797.1014404296875,1
2026-08-01T22:34:45.847,1116752,6,OFF,0,259,1,0,3716303,69,797.1014404296875,1
2026-08-01T22:34:46.006,1116792,6,ON,1,260,1,0,3716455,69,797.1014404296875,1
2026-08-01T22:34:47.093,1117963,1,OFF,0,283,1,0,3720886,11,2000.0,1
2026-08-01T22:34:47.093,1117975,2,OFF,0,267,1,0,3720933,11,2000.0,1
2026-08-01T22:34:47.716,1118603,1,OFF,0,285,2,1,3723310,11,0.0,0
2026-08-01T22:34:48.178,1119081,2,ON,1,268,1,0,3725118,11,0.0,0
2026-08-01T22:34:48.674,1119570,1,ON,1,286,1,0,3726969,963,22.84527587890625,1
2026-08-01T22:34:48.674,1119567,2,OFF,0,269,1,0,3726959,963,22.84527587890625,1
2026-08-01T22:34:48.834,1119692,1,OFF,0,289,3,2,3727432,963,0.0,0
2026-08-01T22:34:48.993,1119913,2,ON,1,270,1,0,3728267,963,0.0,0
2026-08-01T22:34:49.138,1120038,2,ON,1,272,2,1,3728741,267,82.39700317382812,1
2026-08-01T22:34:49.297,1120223,1,ON,1,290,1,0,3729442,267,82.39700317382812,1
2026-08-01T22:34:49.297,1120138,2,OFF,0,273,1,0,3729120,267,82.39700317382812,1
2026-08-01T22:34:49.297,1120189,3,OFF,0,279,1,0,3729312,77,0.0,0
2026-08-01T22:34:49.457,1120292,2,ON,1,274,1,0,3729703,267,82.39700317382812,1
2026-08-01T22:34:49.457,1120230,3,ON,1,280,1,0,3729467,52,717.3076782226562,1
2026-08-01T22:34:49.457,1120285,4,ON,1,302,2,1,3729675,52,717.3076782226562,1
2026-08-01T22:34:49.617,1120537,6,ON,1,262,2,1,3730629,69,797.1014404296875,1
2026-08-01T22:34:51.178,1122106,1,ON,1,292,2,1,3736568,66,333.3333435058594,1
2026-08-01T22:34:51.178,1122032,2,OFF,0,275,1,0,3736288,66,333.3333435058594,1
2026-08-01T22:34:51.480,1122350,1,OFF,0,293,1,0,3737493,66,0.0,0
2026-08-01T22:34:51.959,1122790,1,ON,1,294,1,0,3739157,66,0.0,0
2026-08-01T22:34:52.422,1123338,1,ON,1,296,2,1,3741232,66,0.0,0
